002720,국제약품,21159832,0,979, 
035080,그래디언트,13676598,0,2002, 
318060,그래피,11038777,0,1010, 
453450,그리드위즈,7942750,0,1548, 
204020,그리티,19450832,0,475, 
402490,그린리소스,16558888,0,1521, 
083420,그린케미칼,24000000,0,1836, 
186230,그린플러스,10920188,0,718, 
014530,극동유화,34869420,0,1169, 
204620,글로벌텍스프리,70283330,0,4104, 
014280,금강공업,29329357,0,1519, 
053260,금강철강,18720000,0,837, 
008870,금비,1000000,0,603, 
282720,금양그린파워,12119500,0,1167, 
011780,금호석유화학,26459587,0,28946, 
214330,금호에이치티,217952589,0,1303, 
073240,금호타이어,287260287,0,14133, 
036190,금화피에스시,6000000,0,1944, 
420770,기가비스,12675758,0,4626, 
000270,기아,393789270,0,399302, 
024110,기업은행,797425869,0,158448, 
004540,깨끗한나라,37240693,0,780, 
407400,꿈비,14814534,0,878, 
121600,나노신소재,12211191,0,5940, 
039860,나노엔텍,32110082,0,1117, 
417010,나노팀,20172728,0,1008, 
051490,나라엠앤디,14200000,0,587, 
190510,나무가,14334875,0,2464, 
242040,나무기술,34606264,0,511, 
293580,나우IB,94929950,0,1176, 
459510,나우로보틱스,12750582,0,3041, 
138610,나이벡,11307992,0,2810, 
036800,나이스정보통신,10000000,0,2290, 
008350,남선알미늄,129079090,0,1486, 
025860,남해화학,49678843,0,3427, 
253590,네오셈,43869164,0,4163, 
212560,네오오토,11812241,0,705, 
095660,네오위즈,21856816,0,6272, 
042420,네오위즈홀딩스,8593846,0,2208, 
311390,네오크레마,12653789,0,1074, 
092730,네오팜,16027989,0,3013, 
330860,네패스아크,12184045,0,2090, 
005720,넥센,53543977,0,3432, 
002350,넥센타이어,97667877,0,5869, 
389650,넥스트바이오메디컬,8126936,0,6257, 
348210,넥스틴,10477005,0,5112, 
092790,넥스틸,26002000,0,3341, 
225570,넥슨게임즈,65860174,0,9457, 
217270,넵튠,46735643,0,2934, 
251270,넷마블,85953502,0,54580, 
104620,노랑풍선,16616867,0,1046, 
090350,노루페인트,20000000,0,1914, 
000320,노루홀딩스,13291151,0,4392, 
473980,노머스,10981322,0,3459, 
194700,노바렉스,18754848,0,3919, 
285490,노바텍,10575831,0,2028, 
145170,노브랜드,16908405,0,814, 
006280,녹십자,11686538,0,15566, 
142280,녹십자엠에스,21741926,0,895, 
234690,녹십자웰빙,17752276,0,1817, 
005250,녹십자홀딩스,47028210,0,7486, 
004370,농심,6082642,0,29804, 
072710,농심홀딩스,4637790,0,5653, 
054050,농우바이오,16030561,0,1396, 
380550,뉴로핏,11554087,0,1907, 
463020,뉴엔AI,8879200,0,2313, 
462310,뉴키즈온,7902000,0,563, 
144960,뉴파워프라즈마,43692624,0,2381, 
085670,뉴프렉스,24450761,0,1391, 
064260,다날,68949040,0,6033, 
058730,다스코,18796941,0,555, 
023590,다우기술,44866617,0,16735, 
032190,다우데이타,38300000,0,6759, 
323350,다원넥스뷰,8010772,0,534, 
068240,다원시스,38163437,0,2221, 
483650,달바글로벌,12313915,0,20896, 
464580,닷밀,18359486,0,510, 
008060,대덕,33890150,0,2863, 
353200,대덕전자,49416925,0,13490, 
000490,대동,26392658,0,2594, 
008830,대동기어,8987520,0,1446, 
005750,대림바스,16672240,0,783, 
389260,대명에너지,17916325,0,4290, 
317850,대모,8324420,0,593, 
290670,대보마그네틱,7857660,0,1232, 
078140,대봉엘에스,11086579,0,1506, 
001680,대상,34648025,0,8142, 
084690,대상홀딩스,36212538,0,3480, 
128820,대성산업,45235478,0,2112, 
117580,대성에너지,27500000,0,2244, 
027830,대성창투,54000000,0,927, 
104040,대성파인텍,134067826,0,1396, 
020180,대신정보통신,38428915,0,380, 
003540,대신증권,50773400,0,14292, 
045390,대아티아이,70473377,0,3076, 
108380,대양전기공업,9567333,0,2693, 
014160,대영포장,108394549,0,1302, 
047040,대우건설,415622638,0,15627, 
003090,대웅,58141980,0,14622, 
069620,대웅제약,11586575,0,16395, 
000430,대원강업,62000000,0,2414, 
048910,대원미디어,12578946,0,1171, 
005710,대원산업,20037600,0,2310, 
006340,대원전선,74979175,0,2271, 
003220,대원제약,22427583,0,2926, 
120240,대정화금,7190391,0,938, 
003310,대주산업,35392350,0,605, 
078600,대주전자재료,15480593,0,10728, 
393970,대진첨단소재,14796820,0,930, 
012800,대창,91140499,0,1203, 
015230,대창단조,28572230,0,1834, 
131220,대한과학,7454490,0,365, 
054670,대한뉴팜,14354920,0,997, 
023910,대한약품,6000000,0,1812, 
006650,대한유화,6500000,0,7377, 
001440,대한전선,186447300,0,30372, 
084010,대한제강,23414397,0,3935, 
001790,대한제당,89696580,0,2677, 
001130,대한제분,1690000,0,2611, 
439260,대한조선,38526312,0,31398, 
003490,대한항공,368220661,0,85979, 
005880,대한해운,322747340,0,5870, 
016090,대현,44282310,0,809, 
067080,대화제약,18616650,0,2719, 
298540,더네이쳐홀딩스,14848256,0,1556, 
475560,더본코리아,14776640,0,3827, 
192080,더블유게임즈,21495906,0,11715, 
393890,더블유씨피,33843144,0,2372, 
299170,더블유에스아이,37581430,0,700, 
012510,더존비즈온,30382784,0,26645, 
462860,더즌,71713409,0,3327, 
213420,덕산네오룩스,24831179,0,11732, 
317330,덕산테코피아,20476584,0,3732, 
077360,덕산하이메탈,45437002,0,2294, 
004830,덕성,15680000,0,873, 
090410,덕신이피씨,46084095,0,666, 
263600,덕우전자,15930310,0,751, 
194480,데브시스터즈,12203150,0,6516, 
373160,데이원컴퍼니,13763530,0,882, 
263800,데이타솔루션,16222380,0,859, 
206560,덱스터,25411736,0,1415, 
261200,덴티스,15809700,0,905, 
145720,덴티움,11068830,0,6419, 
484120,도우인시스,10757022,0,3458, 
067990,도이치모터스,29181550,0,1397, 
002150,도화엔지니어링,33720000,0,2164, 
006620,동구바이오제약,28464992,0,1440, 
005160,동국산업,54244482,0,1708, 
303810,동국생명과학,31984140,0,1386, 
460850,동국씨엠,29898656,0,1665, 
075970,동국알앤에스,18400000,0,433, 
460860,동국제강,49608017,0,4772, 
086450,동국제약,44883735,0,8886, 
001230,동국홀딩스,31800483,0,2432, 
004140,동방,47971766,0,1527, 
240550,동방메디컬,20810260,0,2316, 
099410,동방선기,14000000,0,849, 
026960,동서,99700000,0,28414, 
102260,동성케미컬,50176791,0,2150, 
033500,동성화인텍,29989494,0,9566, 
025950,동신건설,8400000,0,1438, 
000640,동아쏘시오홀딩스,6536434,0,7275, 
170900,동아에스티,9352645,0,4372, 
088130,동아엘텍,17485314,0,725, 
028100,동아지질,13389502,0,2122, 
041930,동아화성,15800000,0,990, 
001520,동양,238684063,0,1582, 
082640,동양생명,161358585,0,12424, 
079960,동양이엔피,7860000,0,1792, 
088910,동우팜투테이블,25831764,0,556, 
094170,동운아나텍,20909936,0,3751, 
018500,동원금속,46754933,0,629, 
006040,동원산업,44147986,0,20970, 
014820,동원시스템즈,28991282,0,8537, 
111380,동인기연,6128000,0,876, 
163560,동일고무벨트,13900000,0,949, 
005290,동진쎄미켐,51414494,0,19357, 
025900,동화기업,50557285,0,4782, 
000020,동화약품,27931470,0,1782, 
000150,두산,16523835,0,105587, 
454910,두산로보틱스,64819980,0,41938, 
241560,두산밥캣,95856065,0,51474, 
034020,두산에너빌리티,640561146,0,405475, 
131970,두산테스나,19327238,0,7701, 
336260,두산퓨얼셀,65493726,0,20892, 
016740,두올,31304984,0,1081, 
176750,듀켐바이오,28455220,0,2865, 
203650,드림시큐리티,47816422,0,1630, 
223250,드림씨아이에스,23799324,0,860, 
362990,드림인사이트,16800574,0,356, 
192650,드림텍,68890041,0,4608, 
003160,디아이,28300000,0,4239, 
092200,디아이씨,38888569,0,1860, 
110990,디아이티,18900000,0,2672, 
263690,디알젬,11325610,0,689, 
214680,디알텍,74084754,0,1563, 
347850,디앤디파마텍,10820699,0,17442, 
263720,디앤씨미디어,12524473,0,1996, 
376300,디어유,23738406,0,11097, 
092070,디엔에프,11571858,0,1734, 
039840,디오,14375087,0,2521, 
013570,디와이,26319633,0,1163, 
024900,디와이덕양,32564980,0,750, 
210540,디와이파워,11041708,0,1403, 
104460,디와이피엔에프,10713625,0,1723, 
079810,디이엔티,22028094,0,1367, 
068930,디지털대성,27675342,0,2047, 
033130,디지틀조선,37115267,0,573, 
105740,디케이락,10168513,0,1026, 
263020,디케이앤디,14499831,0,456, 
290550,디케이티,20001230,0,1798, 
187220,디티앤씨,11698021,0,351, 
462510,라메디텍,8770965,0,616, 
042510,라온시큐어,11205174,0,1165, 
232680,라온테크,12534234,0,1046, 
418420,라온텍,30337558,0,1844, 
171120,라이온켐텍,35901760,0,802, 
388790,라이콤,30599870,0,742, 
171010,램테크놀러지,14298752,0,632, 
084650,랩지노믹스,74239990,0,1796, 
217500,러셀,31812000,0,771, 
038390,레드캡투어,16720822,0,1994, 
443250,레뷰코퍼레이션,11121260,0,1254, 
228670,레이,15602050,0,1009, 
199550,레이저옵텍,12265791,0,912, 
281740,레이크머티리얼즈,65730548,0,8104, 
277810,레인보우로보틱스,19399858,0,56259, 
215100,로보로보,20348454,0,1328, 
090360,로보스타,9750000,0,3412, 
108490,로보티즈,13220560,0,13458, 
071280,로체시스템즈,15296603,0,2029, 
376900,로킷헬스케어,15459839,0,2614, 
089860,롯데렌탈,36309388,0,10747, 
000400,롯데손해보험,310336320,0,5471, 
023530,롯데쇼핑,28288755,0,19886, 
020150,롯데에너지머티리얼즈,52365463,0,12332, 
280360,롯데웰푸드,9304574,0,10681, 
286940,롯데이노베이트,15129367,0,3283, 
004000,롯데정밀화학,25800000,0,11842, 
004990,롯데지주,104909237,0,33780, 
005300,롯데칠성,9278884,0,11227, 
011170,롯데케미칼,42775419,0,27975, 
071840,롯데하이마트,23607712,0,2004, 
474170,루미르,17727696,0,1792, 
141080,리가켐바이오,36610338,0,55061, 
058470,리노공업,76211850,0,38944, 
012700,리드코프,26446135,0,1085, 
302550,리메드,31495528,0,1113, 
377450,리파인,17330000,0,2876, 
277070,린드먼아시아,13692000,0,781, 
042500,링네트,19070134,0,923, 
474650,링크솔루션,5579032,0,1277, 
219420,링크제니시스,11469507,0,607, 
